name;ID;country;province;prefecture/city ;county;latitude;longitude;date;host
AB028257_Japan_1981;AB028257;Japan;NA;NA;NA;NA;NA;1981;NA
AB028258_Japan_1985;AB028258;Japan;NA;NA;NA;NA;NA;1985;NA
AB028259_Japan_1985;AB028259;Japan;NA;NA;NA;NA;NA;1985;NA
AB028260_Japan_1985;AB028260;Japan;NA;NA;NA;NA;NA;1985;NA
AB028261_Japan_1986;AB028261;Japan;NA;NA;NA;NA;NA;1986;NA
AB028262_Japan_1986;AB028262;Japan;NA;NA;NA;NA;NA;1986;NA
AB028263_Japan_1986;AB028263;Japan;NA;NA;NA;NA;NA;1986;NA
AB028264_Japan_1988;AB028264;Japan;NA;NA;NA;NA;NA;1988;NA
AB028265_Japan_1989;AB028265;Japan;NA;NA;NA;NA;NA;1989;NA
AB028266_Japan_1989;AB028266;Japan;NA;NA;NA;NA;NA;1989;NA
AB028267_Japan_1990;AB028267;Japan;NA;NA;NA;NA;NA;1990;NA
AB028268_Japan_1990;AB028268;Japan;NA;NA;NA;NA;NA;1990;NA
AB028269_Japan_1969;AB028269;Japan;NA;NA;NA;NA;NA;1969;NA
AB028270_Japan_1970;AB028270;Japan;NA;NA;NA;NA;NA;1970;NA
AB028271_Japan_1971;AB028271;Japan;NA;NA;NA;NA;NA;1971;NA
AB051292_swine_Japan_1994;AB051292;Japan;NA;NA;NA;NA;NA;1994;swine
AB112703_swine_Japan_2002;AB112703;Japan;NA;NA;NA;NA;NA;2002;swine
AB112705_swine_Japan_2002;AB112705;Japan;NA;NA;NA;NA;NA;2002;swine
AB112706_swine_Japan_2002;AB112706;Japan;NA;NA;NA;NA;NA;2002;swine
AB112709_swine_Japan_2002;AB112709;Japan;NA;NA;NA;NA;NA;2002;swine
AB174837_swine_Japan_1998;AB174837;Japan;NA;NA;NA;NA;NA;1998;swine
AB174838_swine_Japan_2000;AB174838;Japan;NA;NA;NA;NA;NA;2000;swine
AB231462_swine_Japan_2004;AB231462;Japan;NA;NA;NA;NA;NA;2004;swine
AB231463_swine_Japan_2004;AB231463;Japan;NA;NA;NA;NA;NA;2004;swine
AB231464_swine_Japan_2004;AB231464;Japan;NA;NA;NA;NA;NA;2004;swine
AB231465_swine_Japan_2002;AB231465;Japan;NA;NA;NA;NA;NA;2002;swine
AB237171_swine_Japan_1994;AB237171;Japan;NA;NA;NA;NA;NA;1994;swine
AB238693_swine_Japan_2003;AB238693;Japan;NA;NA;NA;NA;NA;2003;swine
AB269326_human_Japan_1960;AB269326;Japan;NA;NA;NA;NA;NA;1960;human
AB306941_swine_Japan_1998;AB306941;Japan;NA;NA;NA;NA;NA;1998;swine
AB379813_human_India_1973;AB379813;India;NA;NA;NA;NA;NA;1973;human
AB471666_swine_Japan_2008-06-09;AB471666;Japan;NA;NA;NA;NA;NA;2008/06/09;swine
AB471668_swine_Japan_2008-07-07;AB471668;Japan;NA;NA;NA;NA;NA;2008/07/07;swine
AB471669_swine_Japan_2008-08-11;AB471669;Japan;NA;NA;NA;NA;NA;2008/08/11;swine
AB481224_swine_Japan_2008-12-12;AB481224;Japan;NA;NA;NA;NA;NA;2008/12/12;swine
AB538601_mosquito_Japan_2005;AB538601;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538603_mosquito_Japan_2005;AB538603;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538604_mosquito_Japan_2005;AB538604;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538605_mosquito_Japan_2005;AB538605;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538608_mosquito_Japan_2005;AB538608;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538609_mosquito_Japan_2005;AB538609;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538610_mosquito_Japan_2005;AB538610;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538611_mosquito_Japan_2005;AB538611;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538612_mosquito_Japan_2005;AB538612;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538614_mosquito_Japan_2005;AB538614;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538616_mosquito_Japan_2005;AB538616;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538618_mosquito_Japan_2005;AB538618;Japan;NA;NA;NA;NA;NA;2005;mosquito
AB538658_mosquito_Japan_2007;AB538658;Japan;NA;NA;NA;NA;NA;2007;mosquito
AB538659_mosquito_Japan_2007;AB538659;Japan;NA;NA;NA;NA;NA;2007;mosquito
AB538661_mosquito_Japan_2007;AB538661;Japan;NA;NA;NA;NA;NA;2007;mosquito
AB538662_mosquito_Japan_2007;AB538662;Japan;NA;NA;NA;NA;NA;2007;mosquito
AB538665_mosquito_Japan_2007;AB538665;Japan;NA;NA;NA;NA;NA;2007;mosquito
AB538667_mosquito_Japan_2007;AB538667;Japan;NA;NA;NA;NA;NA;2007;mosquito
AB538700_mosquito_Japan_2008;AB538700;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538701_mosquito_Japan_2008;AB538701;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538702_mosquito_Japan_2008;AB538702;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538704_mosquito_Japan_2008;AB538704;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538708_mosquito_Japan_2008;AB538708;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538709_mosquito_Japan_2008;AB538709;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538716_mosquito_Japan_2008;AB538716;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538722_mosquito_Japan_2008;AB538722;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538729_mosquito_Japan_2008;AB538729;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538737_mosquito_Japan_2008;AB538737;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538740_mosquito_Japan_2008;AB538740;Japan;NA;NA;NA;NA;NA;2008;mosquito
AB538824_swine_Japan_2005;AB538824;Japan;NA;NA;NA;NA;NA;2005;swine
AB538825_swine_Japan_2007;AB538825;Japan;NA;NA;NA;NA;NA;2007;swine
AB538826_swine_Japan_2007;AB538826;Japan;NA;NA;NA;NA;NA;2007;swine
AB538827_swine_Japan_2007;AB538827;Japan;NA;NA;NA;NA;NA;2007;swine
AB538832_swine_Japan_2008;AB538832;Japan;NA;NA;NA;NA;NA;2008;swine
AB543738_mosquito_Japan_2009;AB543738;Japan;NA;NA;NA;NA;NA;2009;mosquito
AB543739_mosquito_Japan_2009;AB543739;Japan;NA;NA;NA;NA;NA;2009;mosquito
AB551990_swine_Japan_1975;AB551990;Japan;NA;NA;NA;NA;NA;1975;swine
AB551991_swine_Japan_1990;AB551991;Japan;NA;NA;NA;NA;NA;1990;swine
AB551992_swine_Japan_1991;AB551992;Japan;NA;NA;NA;NA;NA;1991;swine
AB569978_swine_Japan_1973;AB569978;Japan;NA;NA;NA;NA;NA;1973;swine
AB569979_swine_Japan_1973;AB569979;Japan;NA;NA;NA;NA;NA;1973;swine
AB569980_swine_Japan_1975;AB569980;Japan;NA;NA;NA;NA;NA;1975;swine
AB569981_swine_Japan_1975;AB569981;Japan;NA;NA;NA;NA;NA;1975;swine
AB569982_swine_Japan_1975;AB569982;Japan;NA;NA;NA;NA;NA;1975;swine
AB569983_swine_Japan_1975;AB569983;Japan;NA;NA;NA;NA;NA;1975;swine
AB569987_mosquito_Japan_1973;AB569987;Japan;NA;NA;NA;NA;NA;1973;mosquito
AB569988_mosquito_Japan_1973;AB569988;Japan;NA;NA;NA;NA;NA;1973;mosquito
AB569989_mosquito_Japan_1973;AB569989;Japan;NA;NA;NA;NA;NA;1973;mosquito
AB569990_mosquito_Japan_1972;AB569990;Japan;NA;NA;NA;NA;NA;1972;mosquito
AB569991_mosquito_Japan_1976;AB569991;Japan;NA;NA;NA;NA;NA;1976;mosquito
AB569992_mosquito_Japan_1974;AB569992;Japan;NA;NA;NA;NA;NA;1974;mosquito
AB569994_mosquito_Japan_1974;AB569994;Japan;NA;NA;NA;NA;NA;1974;mosquito
AB569996_swine_Japan_1974;AB569996;Japan;NA;NA;NA;NA;NA;1974;swine
AB594829_equine_Japan_2003-08-18;AB594829;Japan;NA;NA;NA;NA;NA;2003/08/18;equine
AB626487_mosquito_Japan_1979-09;AB626487;Japan;NA;NA;NA;NA;NA;1979/09;mosquito
AB626488_mosquito_Japan_1979-09;AB626488;Japan;NA;NA;NA;NA;NA;1979/09;mosquito
AB626489_mosquito_Japan_1979-09;AB626489;Japan;NA;NA;NA;NA;NA;1979/09;mosquito
AB626490_mosquito_Japan_1979-09;AB626490;Japan;NA;NA;NA;NA;NA;1979/09;mosquito
AB626492_mosquito_Japan_1980-09;AB626492;Japan;NA;NA;NA;NA;NA;1980/09;mosquito
AB626493_mosquito_Japan_1980-09;AB626493;Japan;NA;NA;NA;NA;NA;1980/09;mosquito
AB626494_mosquito_Japan_1980-09;AB626494;Japan;NA;NA;NA;NA;NA;1980/09;mosquito
AB626497_mosquito_Japan_1981-09;AB626497;Japan;NA;NA;NA;NA;NA;1981/09;mosquito
AB626498_mosquito_Japan_1981-09;AB626498;Japan;NA;NA;NA;NA;NA;1981/09;mosquito
AB626499_mosquito_Japan_1981-09;AB626499;Japan;NA;NA;NA;NA;NA;1981/09;mosquito
AB626502_mosquito_Japan_1982-08;AB626502;Japan;NA;NA;NA;NA;NA;1982/08;mosquito
AB626503_mosquito_Japan_1982-09;AB626503;Japan;NA;NA;NA;NA;NA;1982/09;mosquito
AB626504_mosquito_Japan_1982-04;AB626504;Japan;NA;NA;NA;NA;NA;1982/04;mosquito
AB626506_mosquito_Japan_1982-10;AB626506;Japan;NA;NA;NA;NA;NA;1982/10;mosquito
AB626507_mosquito_Japan_1983-09;AB626507;Japan;NA;NA;NA;NA;NA;1983/09;mosquito
AB626508_mosquito_Japan_1983-09;AB626508;Japan;NA;NA;NA;NA;NA;1983/09;mosquito
AB626510_mosquito_Japan_1984-09;AB626510;Japan;NA;NA;NA;NA;NA;1984/09;mosquito
AB626514_mosquito_Japan_1985-09;AB626514;Japan;NA;NA;NA;NA;NA;1985/09;mosquito
AB626515_mosquito_Japan_1985-09;AB626515;Japan;NA;NA;NA;NA;NA;1985/09;mosquito
AB626516_mosquito_Japan_1985-09;AB626516;Japan;NA;NA;NA;NA;NA;1985/09;mosquito
AB626517_mosquito_Japan_1985-09;AB626517;Japan;NA;NA;NA;NA;NA;1985/09;mosquito
AB626519_mosquito_Japan_1986-09;AB626519;Japan;NA;NA;NA;NA;NA;1986/09;mosquito
AB626520_mosquito_Japan_1986-09;AB626520;Japan;NA;NA;NA;NA;NA;1986/09;mosquito
AB626524_mosquito_Japan_1987-07;AB626524;Japan;NA;NA;NA;NA;NA;1987/07;mosquito
AB626529_mosquito_Japan_1988-09;AB626529;Japan;NA;NA;NA;NA;NA;1988/09;mosquito
AB626533_mosquito_Japan_1989;AB626533;Japan;NA;NA;NA;NA;NA;1989;mosquito
AB626534_mosquito_Japan_1990-08;AB626534;Japan;NA;NA;NA;NA;NA;1990/08;mosquito
AB626535_mosquito_Japan_1990-09;AB626535;Japan;NA;NA;NA;NA;NA;1990/09;mosquito
AB626536_mosquito_Japan_1991-09;AB626536;Japan;NA;NA;NA;NA;NA;1991/09;mosquito
AB626537_mosquito_Japan_1991-07;AB626537;Japan;NA;NA;NA;NA;NA;1991/07;mosquito
AB626539_mosquito_Japan_1992-09;AB626539;Japan;NA;NA;NA;NA;NA;1992/09;mosquito
AB626541_mosquito_Japan_1993-08;AB626541;Japan;NA;NA;NA;NA;NA;1993/08;mosquito
AB698903_swine_Japan_2004;AB698903;Japan;NA;NA;NA;NA;NA;2004;swine
AB698904_swine_Japan_2005;AB698904;Japan;NA;NA;NA;NA;NA;2005;swine
AB698905_swine_Japan_2006;AB698905;Japan;NA;NA;NA;NA;NA;2006;swine
AB698906_swine_Japan_2005;AB698906;Japan;NA;NA;NA;NA;NA;2005;swine
AB698907_swine_Japan_2005;AB698907;Japan;NA;NA;NA;NA;NA;2005;swine
AB698908_swine_Japan_2005;AB698908;Japan;NA;NA;NA;NA;NA;2005;swine
AB721405_mosquito_Japan_2007-08;AB721405;Japan;NA;NA;NA;NA;NA;2007/08;mosquito
AB728497_mosquito_Vietnam_2006-05;AB728497;Vietnam;NA;NA;NA;NA;NA;2006/05;mosquito
AB728499_mosquito_Vietnam_2007-07;AB728499;Vietnam;NA;NA;NA;NA;NA;2007/07;mosquito
AB728500_mosquito_Vietnam_2007-07;AB728500;Vietnam;NA;NA;NA;NA;NA;2007/07;mosquito
AB728501_mosquito_Vietnam_2008-06;AB728501;Vietnam;NA;NA;NA;NA;NA;2008/06;mosquito
AB795032_bivine_Japan_2009;AB795032;Japan;NA;NA;NA;NA;NA;2009;bivine
AB797319_bovine_Japan_2010;AB797319;Japan;NA;NA;NA;NA;NA;2010;bovine
AB898104_swine_Japan_2005;AB898104;Japan;NA;NA;NA;NA;NA;2005;swine
AB898105_swine_Japan_2005;AB898105;Japan;NA;NA;NA;NA;NA;2005;swine
AB920399_swine_Japan_2012-07-02;AB920399;Japan;NA;NA;NA;NA;NA;2012/07/02;swine
AB920445_swine_Japan_2005;AB920445;Japan;NA;NA;NA;NA;NA;2005;swine
AB920446_swine_Japan_2006;AB920446;Japan;NA;NA;NA;NA;NA;2006;swine
AB920447_swine_Japan_2006;AB920447;Japan;NA;NA;NA;NA;NA;2006;swine
AB920448_swine_Japan_2007;AB920448;Japan;NA;NA;NA;NA;NA;2007;swine
AB920449_swine_Japan_2008;AB920449;Japan;NA;NA;NA;NA;NA;2008;swine
AB933310_mosquito_Vietnam_1993;AB933310;Vietnam;NA;NA;NA;NA;NA;1993;mosquito
AB933311_mosquito_Vietnam_1994;AB933311;Vietnam;NA;NA;NA;NA;NA;1994;mosquito
AB981183_mosquito_Japan_2013-07-25;AB981183;Japan;NA;NA;NA;NA;NA;2013/07/25;mosquito
AB981185_mosquito_Japan_2013-09-19;AB981185;Japan;NA;NA;NA;NA;NA;2013/09/19;mosquito
AF030549_mosquito_Taiwan_1992;AF030549;Taiwan;NA;NA;NA;NA;NA;1992;mosquito
AF030550_mosquito_Taiwan_1994;AF030550;Taiwan;NA;NA;NA;NA;NA;1994;mosquito
AF069076_mosquito_Japan_1959;AF069076;Japan;NA;NA;NA;NA;NA;1959;mosquito
AF075723_human_India_1978-10;AF075723;India;NA;NA;NA;NA;NA;1978/10;human
AF098735_human_Taiwan_1958;AF098735;Taiwan;NA;NA;NA;NA;NA;1958;human
AF217620_human_Australia_1995;AF217620;Australia;NA;NA;NA;NA;NA;1995;human
AF254453_mosquito_Taiwan_1997;AF254453;Taiwan;NA;NA;NA;NA;NA;1997;mosquito
AJ577638_Vietnam_2003;AJ577638;Vietnam;NA;NA;NA;NA;NA;2003;NA
AY184213_human_Malaysia_1999;AY184213;Malaysia;NA;NA;NA;NA;NA;1999;human
AY184214_mosquito_Malaysia_1965;AY184214;Malaysia;NA;NA;NA;NA;NA;1965;mosquito
AY243826_human_Liaoning_1971;AY243826;mainland China;Liaoning;NA;NA;NA;NA;1971;human
AY243827_human_Heilongjiang_1950s;AY243827;mainland China;Heilongjiang;NA;NA;NA;NA;1950s;human
AY243828_human_Fujian_1954;AY243828;mainland China;Fujian;NA;NA;NA;NA;1954;human
AY243829_human_Sichuan_1957;AY243829;mainland China;Sichuan;NA;NA;NA;NA;1957;human
AY243830_human_Fujian_1955;AY243830;mainland China;Fujian;NA;NA;NA;NA;1955;human
AY243831_mosquito_Fujian_1954;AY243831;mainland China;Fujian;NA;NA;NA;NA;1954;mosquito
AY243832_human_Beijing_1960s;AY243832;mainland China;;Beijing;NA;NA;NA;1960s;human
AY243833_human_Fujian_1955;AY243833;mainland China;Fujian;NA;NA;NA;NA;1955;human
AY243834_human_Fujian_1957;AY243834;mainland China;Fujian;NA;NA;NA;NA;1957;human
AY243835_mosquito_Shanghai_2001;AY243835;mainland China;;Shanghai;NA;NA;NA;2001;mosquito
AY243836_human_Shanghai_1987;AY243836;mainland China;;Shanghai;NA;NA;NA;1987;human
AY243837_human_Fujian_1955;AY243837;mainland China;Fujian;NA;NA;NA;NA;1955;human
AY243839_human_Fujian_1955;AY243839;mainland China;Fujian;NA;NA;NA;NA;1955;human
AY243840_human_Fujian_1955;AY243840;mainland China;Fujian;NA;NA;NA;NA;1955;human
AY243841_mosquito_Shanghai_2001;AY243841;mainland China;;Shanghai;NA;NA;NA;2001;mosquito
AY243843_human_Beijing_1949;AY243843;mainland China;;Beijing;NA;NA;NA;1949;human
AY243845_human_Heilongjiang-Haerbin_1960s;AY243845;mainland China;Heilongjiang;Ha'erbin;NA;NA;NA;1960s;human
AY316157_swine_South_Korea_1999;AY316157;South Korea;NA;NA;NA;NA;NA;1999;swine
AY376460_human_Vietnam_1986;AY376460;Vietnam;NA;NA;NA;NA;NA;1986;human
AY376461_human_Vietnam_1986;AY376461;Vietnam;NA;NA;NA;NA;NA;1986;human
AY376462_human_Vietnam_1989;AY376462;Vietnam;NA;NA;NA;NA;NA;1989;human
AY376463_human_Vietnam_1989;AY376463;Vietnam;NA;NA;NA;NA;NA;1989;human
AY376464_swine_Vietnam_2001;AY376464;Vietnam;NA;NA;NA;NA;NA;2001;swine
AY376465_swine_Vietnam_2002;AY376465;Vietnam;NA;NA;NA;NA;NA;2002;swine
AY376466_mosquito_Vietnam_2002;AY376466;Vietnam;NA;NA;NA;NA;NA;2002;mosquito
AY376467_mosquito_Vietnam_2002;AY376467;Vietnam;NA;NA;NA;NA;NA;2002;mosquito
AY376468_mosquito_Vietnam_2002;AY376468;Vietnam;NA;NA;NA;NA;NA;2002;mosquito
AY377577_mosquito_Japan_2002;AY377577;Japan;NA;NA;NA;NA;NA;2002;mosquito
AY377578_swine_Japan_1995;AY377578;Japan;NA;NA;NA;NA;NA;1995;swine
AY377579_swine_Japan_1995;AY377579;Japan;NA;NA;NA;NA;NA;1995;swine
AY427794_mosquito_Japan_1990;AY427794;Japan;NA;NA;NA;NA;NA;1990;mosquito
AY427795_mosquito_Japan_1990;AY427795;Japan;NA;NA;NA;NA;NA;1990;mosquito
AY555757_mosquito_Shanghai-Fengxian_2001;AY555757;mainland China;NA;Shanghai;Fengxian;NA;NA;2001;mosquito
AY555758_mosquito_Shanghai-Fengxian_2001;AY555758;mainland China;NA;Shanghai;Fengxian;NA;NA;2001;mosquito
AY555759_mosquito_Shanghai-Fengxian_2001;AY555759;mainland China;NA;Shanghai;Fengxian;NA;NA;2001;mosquito
AY555760_mosquito_Shanghai-Fengxian_2001;AY555760;mainland China;NA;Shanghai;Fengxian;NA;NA;2001;mosquito
AY555761_mosquito_Shanghai-Fengxian_2001;AY555761;mainland China;NA;Shanghai;Fengxian;NA;NA;2001;mosquito
AY555762_human_Fujian-Fuzhou_2002-06-06;AY555762;mainland China;Fujian;Fuzhou;NA;NA;NA;2002/06/06;human
AY555763_human_Fujian-Fuan_2002-06-21;AY555763;mainland China;Fujian;Fuan;NA;NA;NA;2002/06/21;human
AY555764_human_Fujian-Fuqing_2002-06-21;AY555764;mainland China;Fujian;Fuqing;NA;NA;NA;2002/06/21;human
AY555765_human_Fujian-Fuzhou_2002-07-06;AY555765;mainland China;Fujian;Fuzhou;NA;NA;NA;2002/07/06;human
AY555766_human_Fujian-Zhangzhou_2002-07-08;AY555766;mainland China;Fujian;Zhangzhou;NA;NA;NA;2002/07/08;human
AY555767_human_Fujian-Fuqing_2002-08-01;AY555767;mainland China;Fujian;Fuqing;NA;NA;NA;2002/08/01;human
AY849939_swine_Hubei-Wuhan_1988-07;AY849939;mainland China;Hubei;Wuhan;NA;NA;NA;1988/07;swine
D45362_mosquito_Thailand_1992;D45362;Thailand;NA;NA;NA;NA;NA;1992;mosquito
D45363_mosquito_Thailand_1993;D45363;Thailand;NA;NA;NA;NA;NA;1993;mosquito
DQ084229_mosquito_Thailand_2004;DQ084229;Thailand;NA;NA;NA;NA;NA;2004;mosquito
DQ087971_swine_Thailand_2004;DQ087971;Thailand;NA;NA;NA;NA;NA;2004;swine
DQ087972_swine_Thailand_2004;DQ087972;Thailand;NA;NA;NA;NA;NA;2004;swine
DQ087973_swine_Thailand_2004;DQ087973;Thailand;NA;NA;NA;NA;NA;2004;swine
DQ087974_swine_Thailand_2004;DQ087974;Thailand;NA;NA;NA;NA;NA;2004;swine
DQ087975_mosquito_Thailand_2003;DQ087975;Thailand;NA;NA;NA;NA;NA;2003;mosquito
DQ111784_swine_Thailand_2004;DQ111784;Thailand;NA;NA;NA;NA;NA;2004;swine
DQ111785_swine_Thailand_2004;DQ111785;Thailand;NA;NA;NA;NA;NA;2004;swine
DQ111786_swine_Thailand_2004;DQ111786;Thailand;NA;NA;NA;NA;NA;2004;swine
DQ111787_swine_Thailand_2004;DQ111787;Thailand;NA;NA;NA;NA;NA;2004;swine
DQ111788_swine_Thailand_2004;DQ111788;Thailand;NA;NA;NA;NA;NA;2004;swine
DQ238600_swine_Thailand_2005;DQ238600;Thailand;NA;NA;NA;NA;NA;2005;swine
DQ238601_swine_Thailand_2005;DQ238601;Thailand;NA;NA;NA;NA;NA;2005;swine
DQ238602_swine_Thailand_2005;DQ238602;Thailand;NA;NA;NA;NA;NA;2005;swine
DQ343290_swine_Thailand_2005;DQ343290;Thailand;NA;NA;NA;NA;NA;2005;swine
DQ355367_swine_Japan_1985;DQ355367;Japan;NA;NA;NA;NA;NA;1985;swine
DQ355369_swine_Japan_2002;DQ355369;Japan;NA;NA;NA;NA;NA;2002;swine
DQ355370_swine_Japan_2003;DQ355370;Japan;NA;NA;NA;NA;NA;2003;swine
DQ355372_swine_Japan_2003;DQ355372;Japan;NA;NA;NA;NA;NA;2003;swine
DQ404081_Culicoides_Heilongjiang-Shuangyasan-Raohe-Wulindong_2002-08-14;DQ404081;mainland China;Heilongjiang;Shuangyasan;Raohe;46,552201;133,674936;2002/08/14;Culicoides
DQ404083_mosquito_Heilongjiang-Haerbin-songhuajiang_2002-08-17;DQ404083;mainland China;Heilongjiang;Haerbin;NA;46,040031;127,343279;2002/08/17;mosquito
DQ404085_mosquito_Liaoning-Donggang_2002-07-26;DQ404085;mainland China;Liaoning;Donggang;NA;NA;NA;2002/07/26;mosquito
DQ404086_mosquito_Liaoning-Donggang_2002;DQ404086;mainland China;Liaoning;Donggang;NA;NA;NA;2002;mosquito
DQ404087_mosquito_Henan-Nanyang-Tanghe_2004;DQ404087;mainland China;Henan;Nanyang;Tanghe;NA;NA;2004;mosquito
DQ404088_mosquito_Henan-Nanyang-Tanghe_2004;DQ404088;mainland China;Henan;Nanyang;Tanghe;NA;NA;2004;mosquito
DQ404089_mosquito_Henan-Nanyang-Tanghe_2004;DQ404089;mainland China;Henan;Nanyang;Tanghe;NA;NA;2004;mosquito
DQ404090_mosquito_Sichuan-Bazhong_2004;DQ404090;mainland China;Sichuan;Bazhong;NA;NA;NA;2004;mosquito
DQ404091_mosquito_Sichuan-Bazhong_2004;DQ404091;mainland China;Sichuan;Bazhong;NA;NA;NA;2004;mosquito
DQ404092_Armigeres_Sichuan-Bazhong_2004;DQ404092;mainland China;Sichuan;Bazhong;NA;NA;NA;2004;Armigeres
DQ404093_mosquito_Sichuan-Bazhong_2004;DQ404093;mainland China;Sichuan;Bazhong;NA;NA;NA;2004;mosquito
DQ404094_mosquito_Sichuan-Bazhong_2004;DQ404094;mainland China;Sichuan;Bazhong;NA;NA;NA;2004;mosquito
DQ404095_mosquito_Sichuan-Bazhong_2004;DQ404095;mainland China;Sichuan;Bazhong;NA;NA;NA;2004;mosquito
DQ404098_mosquito_Shanghai_2003;DQ404098;mainland China;;Shanghai;NA;NA;NA;2003;mosquito
DQ404100_mosquito_Shanghai_2003;DQ404100;mainland China;;Shanghai;NA;NA;NA;2003;mosquito
DQ404101_mosquito_Shanghai_2003;DQ404101;mainland China;;Shanghai;NA;NA;NA;2003;mosquito
DQ404102_mosquito_Shanghai_2003;DQ404102;mainland China;;Shanghai;NA;NA;NA;2003;mosquito
DQ404103_mosquito_Shanghai_2003;DQ404103;mainland China;;Shanghai;NA;NA;NA;2003;mosquito
